,ProblemID,UserID,SubmissionNumber,improved
156,0,a46becffcd6b7b6a9a2f5257a99dd5da,0,0
157,0,d4edfa3f2659dac8b0f74fe1af601cac,0,0
158,0,71c33d6f99298b778a011ec88d3ac65c,0,0
159,0,f4e15b238b6fc094c80e26e50c88f1bb,0,0
160,0,f4e15b238b6fc094c80e26e50c88f1bb,1,1
161,0,15749bf784e7d2c6a7a2798708fccd2f,0,0
162,0,f31a4aacb826dc1149e93deb4e60242e,0,0
163,0,1400a9618eedb3973a4987173b272896,0,0
164,0,30d053595fd6cbc225538ba1244d9f45,0,0
165,0,5302b35faf9d544a620b5b3db0f7e27f,0,0
166,0,5302b35faf9d544a620b5b3db0f7e27f,1,1
167,0,5302b35faf9d544a620b5b3db0f7e27f,2,1
168,0,5302b35faf9d544a620b5b3db0f7e27f,3,1
169,0,e6f4b267bdbe0790f714b5d567556657,0,0
170,0,e6f4b267bdbe0790f714b5d567556657,1,1
171,0,e6f4b267bdbe0790f714b5d567556657,2,1
172,0,e6f4b267bdbe0790f714b5d567556657,3,1
173,0,3a651b61c2076a9d75fe8ff159f2babb,0,0
174,0,5b8b14f8786cdb2e76c58313219eab2a,0,0
175,0,5b8b14f8786cdb2e76c58313219eab2a,1,1
176,0,5b8b14f8786cdb2e76c58313219eab2a,2,1
177,0,c6474d81a6ec25f60bcc93dbb0833e4b,0,0
178,0,f3284eecd37f90b9c7d2f591f39553ca,0,0
179,0,05941394bec3373a4dd5aead975cc145,0,0
180,0,541f642aa6d090d431154bab25df40e5,0,0
181,0,541f642aa6d090d431154bab25df40e5,1,1
182,0,1e74ab8ace869225b82a2398ab4149f1,0,0
183,0,ec4e3543014cd7857d40d2a9c40013de,0,0
184,0,9b2d7f4e54df53a24713b6f2479af8bc,0,0
185,0,b46dbf646f78e1505fc77f7cd280a169,0,0
186,0,b46dbf646f78e1505fc77f7cd280a169,1,1
187,0,b46dbf646f78e1505fc77f7cd280a169,2,1
188,0,b46dbf646f78e1505fc77f7cd280a169,3,0
189,0,b46dbf646f78e1505fc77f7cd280a169,4,1
190,0,b46dbf646f78e1505fc77f7cd280a169,5,1
191,0,816a78362500b0f84aab52a9a1738a6e,0,0
192,0,f53d2e324575b51828624ffb27ca28d8,0,0
193,0,f53d2e324575b51828624ffb27ca28d8,1,1
194,0,f53d2e324575b51828624ffb27ca28d8,2,1
195,0,17058d619734de6d593550f81bdde590,0,0
196,0,4b69ca4ea21fe0ea9b464a68a25d8d4c,0,0
197,0,03f58cc1deede38b5295b8830c941679,0,0
198,0,5a1b560dca99625418eb623fcc14410e,0,0
199,0,e0ec8eb76491e355aa78464a55bbe9e8,0,0
200,0,e38b3bde043e2236ab86ea3a52f37118,0,0
201,0,a674458b6e6ce6d39b6eb0b24d9cb368,0,0
202,0,ea7de5f68cd984d0774bfd9457542ce5,0,0
203,0,1b883bce855697b7e3c7792add93e06a,0,0
204,0,03862487109f8c1794ce3a107f407ebb,0,0
205,0,33f77991a8a9ed517cac8b3dd2da681f,0,0
206,0,a1a8ed93644c3004c73e84aa4732838b,0,0
207,0,2ec2d010aa76cb29d4f81593e29d3061,0,0
208,0,b984fcd4b22003902b22fc0aa1f21b41,0,0
209,0,1a208bd79c04c213e4468a46abe2f032,0,0
210,0,d3ad0a7cab832c4c47614be82df3ff20,0,0
211,0,d3ad0a7cab832c4c47614be82df3ff20,1,1
212,0,e3fc2b64904e15c8d93302b7a84ac571,0,0
213,0,398063dc0689dfa840f20fd099e16661,0,0
214,0,3d07c9ddb40d2f5ea595e9666845854a,0,0
215,0,3d07c9ddb40d2f5ea595e9666845854a,1,1
216,0,3d07c9ddb40d2f5ea595e9666845854a,2,1
217,0,78616e83dfda16842b055290ca16b9b2,0,0
218,0,047c449cd50612aad5ea2705948fd0e3,0,0
219,0,7e6c6e894e489d1f450c83c44c624dd3,0,0
220,0,a148935fb347c169bcbcb79006ee9dfe,0,0
221,0,c8129dc8c99493edec9abe85d59e2d2d,0,0
222,0,d8f9b25f6bfb09bc253b5d7677d5048b,0,0
223,0,d8f9b25f6bfb09bc253b5d7677d5048b,1,1
224,0,d8f9b25f6bfb09bc253b5d7677d5048b,2,1
225,0,8fedd1540113f146fc2c8bb0c84ab264,0,0
226,0,e5a2d989144f9cb4e07fd1c0dad79dd1,0,0
227,0,e5a2d989144f9cb4e07fd1c0dad79dd1,1,1
228,0,f00a23dd0d40be5993e0fbc108587a19,0,0
229,0,04c14f33995a96ef47b3ecd6e648e8ee,0,0
230,0,04c14f33995a96ef47b3ecd6e648e8ee,1,1
231,0,4e7362512ac21c865690c38c50740b16,0,0
232,0,fa4230a46db2a2d7761c485cc0f7a2b4,0,0
233,0,51fc86114571dd53182258cfac64167f,0,0
234,0,24c57af04babaecd389717402aa47c95,0,0
235,0,379180a32d1a83b1657fb04972b4c542,0,0
236,0,1f3cf1cc6de39a680480ad36534f5cab,0,0
237,0,1f3cf1cc6de39a680480ad36534f5cab,1,1
238,0,1f3cf1cc6de39a680480ad36534f5cab,2,1
239,0,1f3cf1cc6de39a680480ad36534f5cab,3,0
240,0,d2a54a401151ec080299dd7b5060f8c2,0,0
241,0,e760a4c121a6b35528378cda588447e0,0,0
242,0,c1916b87af9d7d6ef70c37f828494ea1,0,0
243,0,b1a942057414439cb6bee18fbff78e18,0,0
244,0,b1a942057414439cb6bee18fbff78e18,1,0
245,0,b1a942057414439cb6bee18fbff78e18,2,1
246,0,b1a942057414439cb6bee18fbff78e18,3,1
247,0,b1a942057414439cb6bee18fbff78e18,4,0
248,0,425dcda1727d8ed03b05e2ea80fbce0a,0,0
249,0,000143a7618ac9cae91b0bf7d059c1fd,0,0
250,0,c31781cb581750fa629b6924345d9f52,0,0
251,0,62da0afa85c77c6a3fdfc37784aeb2c5,0,0
252,0,9c5dde73b058a83dcc4415eb053329a6,0,0
253,0,c7d26028d8236a8a56c3810ab9112d2c,0,0
254,0,eb82c31b08de47f53cdef48a7e6312f0,0,0
255,0,eb82c31b08de47f53cdef48a7e6312f0,1,1
256,0,eb82c31b08de47f53cdef48a7e6312f0,2,1
257,0,eb82c31b08de47f53cdef48a7e6312f0,3,1
258,0,50cfa366851eb8de454eff60b6c751c3,0,0
259,0,22dd156d9924679dd59363f181f650a2,0,0
260,0,f67976bef45e25cead2cb5789ce8f6a2,0,0
261,0,14afbe755eece177169f6ed9ec7f47ac,0,0
262,0,6108ad68de55925da8050854d7f27ab6,0,0
263,0,09a2455309fd181e833f5ed11bf64fc4,0,0
264,0,5d474db3a7385699e67606d8d4f148be,0,0
265,0,dfa3758cc101087d3ca87a6f80b44ac4,0,0
266,0,93103e2a27060e8903cb196d5f12245b,0,0
267,0,f5b26ba931107cf059aaa396f63f220d,0,0
268,0,51d78530a81a71effd8a15229e98ebc9,0,0
269,0,d14732c5311b85f28f7e023914682648,0,0
270,0,582c234dd834dcede8097e5f0f40c2c1,0,0
271,0,f5a49d9e5c4504d138b46ac45d1208f4,0,0
272,0,f5a49d9e5c4504d138b46ac45d1208f4,1,1
273,0,f5a49d9e5c4504d138b46ac45d1208f4,2,0
274,0,e5563742448870a7f15f5e2497824dc5,0,0
275,0,8b2b29ea0872d105dd9b8aa5e5b57893,0,0
276,0,8b2b29ea0872d105dd9b8aa5e5b57893,1,1
277,0,e52a5d3ed924768cca137b57a07b7152,0,0
278,0,51ec5cc2e10b3e44ab9780f33cf6b0c5,0,0
279,0,afc400edb06ed83d0b597ef28b3c2baa,0,0
280,0,afc400edb06ed83d0b597ef28b3c2baa,1,0
281,0,98af35cd77e59c1391ac01a56be27ba6,0,0
282,0,67d03b8c824946ac99ba87941aa688b2,0,0
283,0,67d03b8c824946ac99ba87941aa688b2,1,1
284,0,8a385aede81bc318b3716686603c02c6,0,0
285,0,0401c1be16767993b6cce37f508967ed,0,0
286,0,51500b00bc829e88dc07648239ed41ca,0,0
287,0,51500b00bc829e88dc07648239ed41ca,1,1
288,0,5c15bed0e4d5249e5ca6d29cd38de65c,0,0
289,0,1e6227bab9c93db9ac615d6ac5a94b9e,0,0
290,0,1e6227bab9c93db9ac615d6ac5a94b9e,1,1
291,0,1e6227bab9c93db9ac615d6ac5a94b9e,2,1
292,0,901c0195edc44042cf1ca29a73748440,0,0
293,0,901c0195edc44042cf1ca29a73748440,1,1
294,0,59dd3e935f6499af2200e202f74d9529,0,0
295,0,59dd3e935f6499af2200e202f74d9529,1,1
296,0,2aeba23058eb58c29f65e2dcfa899591,0,0
297,0,3716a2600d3f52ba780022ee04fec191,0,0
298,0,af439385ff6429469087edaeaa0a15e7,0,0
299,0,96f3a3735d7b8ffbb4dbae12f5261a77,0,0
300,0,96f3a3735d7b8ffbb4dbae12f5261a77,1,1
301,0,96f3a3735d7b8ffbb4dbae12f5261a77,2,1
302,0,96f3a3735d7b8ffbb4dbae12f5261a77,3,1
303,0,96f3a3735d7b8ffbb4dbae12f5261a77,4,1
304,0,96f3a3735d7b8ffbb4dbae12f5261a77,5,1
305,0,96f3a3735d7b8ffbb4dbae12f5261a77,6,1
306,0,96f3a3735d7b8ffbb4dbae12f5261a77,7,1
307,0,5a4fd31ecbe7047b651a1ba38c8e8c6e,0,0
308,0,5a4fd31ecbe7047b651a1ba38c8e8c6e,1,1
309,0,5a4fd31ecbe7047b651a1ba38c8e8c6e,2,1
310,0,3dff3b1e16cff576edc48b3993df0910,0,0
311,0,b755782e0fd7d530f244012ce7d06d0d,0,0
312,0,b755782e0fd7d530f244012ce7d06d0d,1,1
313,0,7446aa797477633d917b1430e15c530f,0,0
314,0,4abd103077f6862d688a037b88527b46,0,0
315,0,9c5e154703a328527aec012787418b32,0,0
316,0,9c5e154703a328527aec012787418b32,1,1
317,0,9c5e154703a328527aec012787418b32,2,1
318,0,bb2cc25064b1f11e4d1d53e241a6dba6,0,0
319,0,9ed0cf6f45025a9a572e37973eb4aa93,0,0
320,0,5416b86eb09706f7c61d6a549d4f15dc,0,0
321,0,532301b346e4a8f1326b5e3286fb51f1,0,0
322,0,4b29f959651284a22377ce168af263ec,0,0
323,0,55ff5aa02bd1a64ae0807aa9272af1aa,0,0
324,0,90ec6bba594d27c7ff17b5fac407e872,0,0
325,0,e90b641e92be628711efe1568bd04b8c,0,0
326,0,ec8c32c935fc4b143785ebb79c054264,0,0
327,0,c20e5473bfaeb301d7013dd6cc7cb7bb,0,0
328,0,e14ce32b922232179ce3be59cf4f1087,0,0
329,0,e14ce32b922232179ce3be59cf4f1087,1,1
330,0,7656d706b123f1c394a071be34e94868,0,0
331,0,dfd4ec648316c1a7e2e7cece61a9c7c6,0,0
332,0,0829a7918608b2802a323888a34d1721,0,0
333,0,33384faf34357ec21267773a3ebf2019,0,0
334,0,384d1d3f966a25310d3d400b0f0dc67a,0,0
335,0,384d1d3f966a25310d3d400b0f0dc67a,1,0
336,0,384d1d3f966a25310d3d400b0f0dc67a,2,1
337,0,384d1d3f966a25310d3d400b0f0dc67a,3,1
338,0,6ee6a41173199bee6968b054c4b7fdbe,0,0
339,0,6ee6a41173199bee6968b054c4b7fdbe,1,1
340,0,6ee6a41173199bee6968b054c4b7fdbe,2,1
341,0,6ee6a41173199bee6968b054c4b7fdbe,3,0
342,0,6ee6a41173199bee6968b054c4b7fdbe,4,1
343,0,58a14ee2ef7434f81cd6c296e94d1f5f,0,0
344,0,48fbd40db84b2eb1f40f82a04f28774d,0,0
345,0,3f8ca575de71803b808410ff8ea4dd92,0,0
346,0,d9a9d803a915d788f714a1f23153b778,0,0
347,0,be841ccc728181418c422ab9e2e3edc9,0,0
348,0,43ab45dee204850c6718042db90255b5,0,0
349,0,db97b0629cf21a275d7c9d33097d1589,0,0
350,0,47f4202f8b47f5b0c8d9146e2531a96f,0,0
351,0,fb07e4066cca09658442f7cbfeb9c5e8,0,0
352,0,2e9072657da11634649369541ddca109,0,0
353,0,438e8dd34450aaeb66de87f981c370af,0,0
354,0,479297916b3e8d3f593e2545acdb1211,0,0
355,0,2dca65c14203b57f67dae03ae04ff46c,0,0
356,0,709d4e32cef7cf45b1ff66a4efda38d5,0,0
357,0,a9d3f1b5d608417492cb2d49dbacb1d5,0,0
358,0,4392839eb65e5eb8776482f8f19ec942,0,0
359,0,4392839eb65e5eb8776482f8f19ec942,1,1
360,0,cc85af13acc22affdf4d307953627c7b,0,0
361,0,7f87937060f5160a38606a4aa453f266,0,0
362,0,70b45e98c2f3cbcb847186faaf9fe944,0,0
363,0,3d715b088c341aa5b4c23b44b6c17f04,0,0
364,0,4b2511fd7dd3f38fc20470f99a40d376,0,0
365,0,c32b758b150c4310c8d2c3e94743ba63,0,0
366,0,042917ed54e9992d52c8230db157a343,0,0
367,0,042917ed54e9992d52c8230db157a343,1,1
368,0,c2357233640272e974f332930bfe2ee4,0,0
369,0,c2357233640272e974f332930bfe2ee4,1,1
370,0,e2f00776f39e128957d306d4b01169fc,0,0
371,0,651ad67dece08af6fe620c3afe2a7fd1,0,0
372,0,4c139d27e11fdfcfcdfb06fbbd241617,0,0
373,0,8358f5b930783d8df1b4a07a3cf79565,0,0
374,0,db439560d886a7359c78194040196f43,0,0
375,0,72b7a70674f230b3355c7339274f6ad3,0,0
376,0,538ff49665e53e5f9694ee16408eb6c6,0,0
377,0,538ff49665e53e5f9694ee16408eb6c6,1,1
378,0,3f12e05791a79cf7ac3bdb072d9d2c20,0,0
379,0,f94d89740a58c492b4519f2f4f90f1f8,0,0
380,0,f05fc1f2444af380e8c018aee641da3e,0,0
381,0,0422f7d5f28aec271dc10307cdc5ad53,0,0
382,0,deee2e47221e2efb5ed1b967964125ea,0,0
383,0,deee2e47221e2efb5ed1b967964125ea,1,1
384,0,deee2e47221e2efb5ed1b967964125ea,2,1
385,0,1ea9d553fd57e77e3f2bab4c4b3a7135,0,0
386,0,1ea9d553fd57e77e3f2bab4c4b3a7135,1,1
387,0,1ea9d553fd57e77e3f2bab4c4b3a7135,2,1
388,0,19281822095b7239c735e9c2e5f803ff,0,0
389,0,19281822095b7239c735e9c2e5f803ff,1,1
390,0,e8c307236badf19d57793c8f268a52e3,0,0
391,0,ed3dabb38e535c69d8bfae5141f91f7d,0,0
392,0,f76312fccb693090a7c349f401b1aab1,0,0
393,0,ef9ea31e680271d844bc93402311e112,0,0
394,0,5050dc538452a48ad129d343cf2d0727,0,0
395,0,475d020f25f185a3fac2d514d31c0aa3,0,0
396,0,1d0eb8b887a6296227e2637a33ee586a,0,0
397,0,2d6b21f75790adcf26b73f37b17805d1,0,0
398,0,2d6b21f75790adcf26b73f37b17805d1,1,1
399,0,2d6b21f75790adcf26b73f37b17805d1,2,1
400,0,427a713a7605caeaa98b229b7a40cb91,0,0
401,0,427a713a7605caeaa98b229b7a40cb91,1,1
402,0,427a713a7605caeaa98b229b7a40cb91,2,1
403,0,21452e6c5e6e489e03c0225021902376,0,0
404,0,21452e6c5e6e489e03c0225021902376,1,1
405,0,5a0b27a9cb4e9a0207dd3546c77b2902,0,0
406,0,0dfc5605fbb218a63d0c4334ab20e640,0,0
407,0,a1427562961623faa53150920d79e12a,0,0
408,0,d373cc50f9802904636d025b33fc2baa,0,0
409,0,5c359f36a90f8b0db41e76d9457413b0,0,0
410,0,69caa860934ef7f3d4e7a889c22a37d5,0,0
411,0,5af9f46bc9dceb75b221ae4e20a5582b,0,0
412,0,f0ce83aa4b406ce8bae568c147eda4a8,0,0
413,0,f0ce83aa4b406ce8bae568c147eda4a8,1,1
414,0,5eca6e21020e0b81d50f67ebca95ac0e,0,0
415,0,5eca6e21020e0b81d50f67ebca95ac0e,1,1
416,0,6bc1ce4e887bdb3f4315e4ed7ec03481,0,0
417,0,6bc1ce4e887bdb3f4315e4ed7ec03481,1,0
418,0,6bc1ce4e887bdb3f4315e4ed7ec03481,2,1
419,0,fa386104a462c92047030ea74841ec1f,0,0
420,0,fa386104a462c92047030ea74841ec1f,1,1
421,0,fa386104a462c92047030ea74841ec1f,2,1
422,0,0e2026ef8add0124764735ab4d6baa75,0,0
423,0,0e2026ef8add0124764735ab4d6baa75,1,1
424,0,cdc2d91ef7ae11f3a6a054fc7abe9ee3,0,0
425,0,85732e4e5138e17303f9982b0bcd5c34,0,0
426,0,842870ca8e77d58f6e80aa22b892da8e,0,0
427,0,842870ca8e77d58f6e80aa22b892da8e,1,1
428,0,842870ca8e77d58f6e80aa22b892da8e,2,1
429,0,842870ca8e77d58f6e80aa22b892da8e,3,1
430,0,f7e35f01a315f9110ebd46776c6041f2,0,0
431,0,6630cb9ee62322d97d5726ffb598affe,0,0
432,0,8912fcbae581c592b621806d8fdd0f65,0,0
433,0,8912fcbae581c592b621806d8fdd0f65,1,1
434,0,904b4e118dc75a8718905dd190da6b6c,0,0
435,0,5a8b285a2c443e6ddc1ed7d08887c321,0,0
436,0,57e565916b1beba8cf2a46a784afcace,0,0
437,0,97727526b69290160753196512c5dd9e,0,0
438,0,18ff0acc6d80886aace4d658435c778c,0,0
439,0,18ff0acc6d80886aace4d658435c778c,1,1
440,0,18ff0acc6d80886aace4d658435c778c,2,1
441,0,18ff0acc6d80886aace4d658435c778c,3,1
442,0,18ff0acc6d80886aace4d658435c778c,4,1
443,0,18ff0acc6d80886aace4d658435c778c,5,1
444,0,18ff0acc6d80886aace4d658435c778c,6,1
445,0,18ff0acc6d80886aace4d658435c778c,7,0
446,0,d01b07d598377ccb3ecd51aaaa89cdbe,0,0
447,0,b41c9e67c307017d1eecf23dac02e3d0,0,0
448,0,b41c9e67c307017d1eecf23dac02e3d0,1,1
449,0,b41c9e67c307017d1eecf23dac02e3d0,2,1
450,0,6e9f4e1e79e952141f3aec24190a96cd,0,0
451,0,8169ab9d284f250b69252bf986ee4ed9,0,0
452,0,cc530b2a6b0c45144ca87daf56f100f5,0,0
453,0,cd408438c4b86e39bd9ea4ce527d6576,0,0
454,0,0a55d701d93fcc5b56fd202889d45dd8,0,0
455,0,b65ad9d69307623d0770180c41f40d18,0,0
456,0,64f37a2a89ca0c9bc02a5843bdb449b3,0,0
457,0,64f37a2a89ca0c9bc02a5843bdb449b3,1,1
458,0,64f37a2a89ca0c9bc02a5843bdb449b3,2,1
459,0,9790d0b4055239a911e3f5b0d2df072c,0,0
460,0,9790d0b4055239a911e3f5b0d2df072c,1,1
461,0,b0c7bcec381d7afb355780425494da8b,0,0
