"uniqRowID","overalGradeDiff"
"043c8c7dfce5f2e8b8fa0a9bbce3812d_2",17.1082064635103
"0490de61475faf9ba463930098c6d0c3_1",12.472400315499
"0490de61475faf9ba463930098c6d0c3_2",12.472400315499
"0490de61475faf9ba463930098c6d0c3_4",17.1082064635103
"0490de61475faf9ba463930098c6d0c3_5",17.1082064635103
"04c14f33995a96ef47b3ecd6e648e8ee_0",12.472400315499
"04c14f33995a96ef47b3ecd6e648e8ee_3",21.7440126115216
"04c14f33995a96ef47b3ecd6e648e8ee_4",21.7440126115216
"04c14f33995a96ef47b3ecd6e648e8ee_5",17.1082064635103
"051ddc25443590dc092826c64ba9e801_11",31.0156249075441
"051ddc25443590dc092826c64ba9e801_5",21.7440126115216
"051ddc25443590dc092826c64ba9e801_8",31.0156249075441
"051ddc25443590dc092826c64ba9e801_9",12.472400315499
"051f200b1abbe58f944015cf2010cbcc_1",12.472400315499
"051f200b1abbe58f944015cf2010cbcc_2",49.5588494995893
"053e2b50a4e678f8909964c589b8622b_4",31.0156249075441
"0582a8a2b674d39f6984a73a5cd74470_11",49.5588494995893
"0582a8a2b674d39f6984a73a5cd74470_14",109.824329423736
"0582a8a2b674d39f6984a73a5cd74470_15",21.7440126115216
"0582a8a2b674d39f6984a73a5cd74470_4",17.1082064635103
"0582a8a2b674d39f6984a73a5cd74470_5",114.460135571747
"0582a8a2b674d39f6984a73a5cd74470_8",68.1020740916344
"0582a8a2b674d39f6984a73a5cd74470_9",12.472400315499
"05941394bec3373a4dd5aead975cc145_1",12.472400315499
"05941394bec3373a4dd5aead975cc145_11",31.0156249075441
"05941394bec3373a4dd5aead975cc145_14",35.6514310555554
"05941394bec3373a4dd5aead975cc145_15",21.7440126115216
"05941394bec3373a4dd5aead975cc145_2",17.1082064635103
"05941394bec3373a4dd5aead975cc145_4",26.3798187595329
"05941394bec3373a4dd5aead975cc145_5",44.923043351578
"05941394bec3373a4dd5aead975cc145_7",12.472400315499
"05941394bec3373a4dd5aead975cc145_8",44.923043351578
"066678f6e8a8017a71b0d8d204e0a299_1",35.6514310555554
"066678f6e8a8017a71b0d8d204e0a299_15",12.472400315499
"066678f6e8a8017a71b0d8d204e0a299_4",12.472400315499
"066678f6e8a8017a71b0d8d204e0a299_5",17.1082064635103
"066678f6e8a8017a71b0d8d204e0a299_9",17.1082064635103
"07c78ed6f9a368d0d3d0529dc52542d5_10",31.0156249075441
"07c78ed6f9a368d0d3d0529dc52542d5_11",54.1946556476006
"07c78ed6f9a368d0d3d0529dc52542d5_12",21.7440126115216
"07c78ed6f9a368d0d3d0529dc52542d5_13",17.1082064635103
"07c78ed6f9a368d0d3d0529dc52542d5_14",86.6452986836796
"07c78ed6f9a368d0d3d0529dc52542d5_15",21.7440126115216
"07c78ed6f9a368d0d3d0529dc52542d5_3",12.472400315499
"07c78ed6f9a368d0d3d0529dc52542d5_5",17.1082064635103
"07c78ed6f9a368d0d3d0529dc52542d5_6",26.3798187595329
"082fed020be5ad24e65db81d4201aebb_12",17.1082064635103
"090fbe0a2fa8eee3518f0828b25b6771_11",26.3798187595329
"090fbe0a2fa8eee3518f0828b25b6771_14",17.1082064635103
"090fbe0a2fa8eee3518f0828b25b6771_15",12.472400315499
"090fbe0a2fa8eee3518f0828b25b6771_2",12.472400315499
"090fbe0a2fa8eee3518f0828b25b6771_7",21.7440126115216
"090fbe0a2fa8eee3518f0828b25b6771_8",17.1082064635103
"091e1715590612a08e37d7581f9627ab_1",12.472400315499
"091e1715590612a08e37d7581f9627ab_4",26.3798187595329
"091e1715590612a08e37d7581f9627ab_5",17.1082064635103
"094c5f0a89c6c63335ed5ae69e58e8ba_14",95.9169109797021
"094c5f0a89c6c63335ed5ae69e58e8ba_15",63.4662679436231
"094c5f0a89c6c63335ed5ae69e58e8ba_4",17.1082064635103
"094c5f0a89c6c63335ed5ae69e58e8ba_5",58.8304617956118
"094c5f0a89c6c63335ed5ae69e58e8ba_7",26.3798187595329
"094c5f0a89c6c63335ed5ae69e58e8ba_8",31.0156249075441
"094c5f0a89c6c63335ed5ae69e58e8ba_9",21.7440126115216
"0953ac0b2c3a548051f50505cc709c69_4",12.472400315499
"09d20d803bb0f86e80e305a338f93d1f_1",58.8304617956118
"09f326ecb52ce68e7c99996f81eb00ef_1",21.7440126115216
"09f326ecb52ce68e7c99996f81eb00ef_2",40.2872372035667
"09f326ecb52ce68e7c99996f81eb00ef_4",31.0156249075441
"0b0789c5eeeffe58bee4928e1f6fa39c_0",17.1082064635103
"0b2030b424560d65c6a7464c6c7cc7d0_0",21.7440126115216
"0b2030b424560d65c6a7464c6c7cc7d0_3",31.0156249075441
"0b7459d0efdf61130c98f68d4bf93b81_11",21.7440126115216
"0b7459d0efdf61130c98f68d4bf93b81_15",17.1082064635103
"0bd1c6dd1000d749ae4929bc4f02cd6c_11",109.824329423736
"0bd1c6dd1000d749ae4929bc4f02cd6c_14",68.1020740916344
"0bd1c6dd1000d749ae4929bc4f02cd6c_15",44.923043351578
"0bd1c6dd1000d749ae4929bc4f02cd6c_2",35.6514310555554
"0bd1c6dd1000d749ae4929bc4f02cd6c_4",91.2811048316908
"0bd1c6dd1000d749ae4929bc4f02cd6c_5",21.7440126115216
"0bd1c6dd1000d749ae4929bc4f02cd6c_7",35.6514310555554
"0bd1c6dd1000d749ae4929bc4f02cd6c_8",72.7378802396457
"0bd1c6dd1000d749ae4929bc4f02cd6c_9",58.8304617956118
"0be3f3efb6d0812a225026446c6f0081_11",63.4662679436231
"0be3f3efb6d0812a225026446c6f0081_14",54.1946556476006
"0be3f3efb6d0812a225026446c6f0081_15",35.6514310555554
"0be3f3efb6d0812a225026446c6f0081_4",35.6514310555554
"0be3f3efb6d0812a225026446c6f0081_5",35.6514310555554
"0be3f3efb6d0812a225026446c6f0081_7",40.2872372035667
"0be3f3efb6d0812a225026446c6f0081_8",26.3798187595329
"0be3f3efb6d0812a225026446c6f0081_9",21.7440126115216
"0bed703176b47e5b7013d156d94462c5_1",12.472400315499
"0bed703176b47e5b7013d156d94462c5_11",12.472400315499
"0bed703176b47e5b7013d156d94462c5_13",12.472400315499
"0bed703176b47e5b7013d156d94462c5_14",49.5588494995893
"0bed703176b47e5b7013d156d94462c5_15",12.472400315499
"0bed703176b47e5b7013d156d94462c5_3",12.472400315499
"0bed703176b47e5b7013d156d94462c5_5",26.3798187595329
"0bed703176b47e5b7013d156d94462c5_6",12.472400315499
"0c7751298214fab7bc29d9d47eb18f74_3",17.1082064635103
"0cce1b66277b50ebd22d4c008737172b_1",12.472400315499
"0cce1b66277b50ebd22d4c008737172b_2",12.472400315499
"0cce1b66277b50ebd22d4c008737172b_5",26.3798187595329
"0dd31cbea2a00434bf3554cf92617531_1",21.7440126115216
"0dd31cbea2a00434bf3554cf92617531_10",26.3798187595329
"0dd31cbea2a00434bf3554cf92617531_11",21.7440126115216
"0dd31cbea2a00434bf3554cf92617531_12",12.472400315499
"0dd31cbea2a00434bf3554cf92617531_14",17.1082064635103
"0dd31cbea2a00434bf3554cf92617531_2",26.3798187595329
"0dd31cbea2a00434bf3554cf92617531_4",12.472400315499
"0dd31cbea2a00434bf3554cf92617531_9",17.1082064635103
"0e2026ef8add0124764735ab4d6baa75_0",12.472400315499
"0e211ef815aeaafa02d02fc100e8eb36_0",12.472400315499
"0e211ef815aeaafa02d02fc100e8eb36_2",21.7440126115216
"0e211ef815aeaafa02d02fc100e8eb36_3",12.472400315499
"0e211ef815aeaafa02d02fc100e8eb36_5",21.7440126115216
"0f3071d2d1749dd0820076a9d9f8041c_0",17.1082064635103
"0f3071d2d1749dd0820076a9d9f8041c_1",12.472400315499
"0f3071d2d1749dd0820076a9d9f8041c_2",12.472400315499
"0f3071d2d1749dd0820076a9d9f8041c_3",49.5588494995893
"0f3071d2d1749dd0820076a9d9f8041c_4",40.2872372035667
"0f3071d2d1749dd0820076a9d9f8041c_5",35.6514310555554
"0f3758a16d641c93eca6823476e9e8e7_1",21.7440126115216
"0f3758a16d641c93eca6823476e9e8e7_11",193.268840087939
"0f3758a16d641c93eca6823476e9e8e7_2",35.6514310555554
"0f3758a16d641c93eca6823476e9e8e7_4",63.4662679436231
"0f3758a16d641c93eca6823476e9e8e7_5",12.472400315499
"0f3758a16d641c93eca6823476e9e8e7_7",86.6452986836796
"0f3758a16d641c93eca6823476e9e8e7_8",31.0156249075441
"0f3758a16d641c93eca6823476e9e8e7_9",21.7440126115216
"0fddccd32b7657f128dc0e8772bce54b_4",35.6514310555554
"0fddccd32b7657f128dc0e8772bce54b_5",26.3798187595329
"0fddccd32b7657f128dc0e8772bce54b_7",12.472400315499
"0feda4abbf6076ea9abbfb1890d7c312_1",17.1082064635103
"0feda4abbf6076ea9abbfb1890d7c312_11",26.3798187595329
"0feda4abbf6076ea9abbfb1890d7c312_14",40.2872372035667
"0feda4abbf6076ea9abbfb1890d7c312_2",12.472400315499
"0feda4abbf6076ea9abbfb1890d7c312_4",12.472400315499
"0feda4abbf6076ea9abbfb1890d7c312_9",17.1082064635103
"108a41567a81e5503ba247cb0d23feb8_5",12.472400315499
"108a41567a81e5503ba247cb0d23feb8_9",12.472400315499
"10f88ad5e34c08d30aa36669a959336d_11",17.1082064635103
"10f88ad5e34c08d30aa36669a959336d_14",21.7440126115216
"10f88ad5e34c08d30aa36669a959336d_4",17.1082064635103
"10f88ad5e34c08d30aa36669a959336d_5",21.7440126115216
"10f88ad5e34c08d30aa36669a959336d_7",12.472400315499
"10f88ad5e34c08d30aa36669a959336d_9",12.472400315499
"112ec8fc9b699fe2bc5cf4a936198f58_11",26.3798187595329
"112ec8fc9b699fe2bc5cf4a936198f58_14",40.2872372035667
"112ec8fc9b699fe2bc5cf4a936198f58_4",12.472400315499
"112ec8fc9b699fe2bc5cf4a936198f58_5",12.472400315499
"11853f45bb55748fb0de2c6268e7772c_0",12.472400315499
"11853f45bb55748fb0de2c6268e7772c_11",12.472400315499
"11853f45bb55748fb0de2c6268e7772c_13",17.1082064635103
"11853f45bb55748fb0de2c6268e7772c_14",100.552717127713
"11853f45bb55748fb0de2c6268e7772c_4",12.472400315499
"11853f45bb55748fb0de2c6268e7772c_9",12.472400315499
"118bb49deeadc2925a5de6b795821b0d_1",21.7440126115216
"118bb49deeadc2925a5de6b795821b0d_2",17.1082064635103
"11acaadff18e746bcfe630f35a4b03f8_3",21.7440126115216
"11acaadff18e746bcfe630f35a4b03f8_4",12.472400315499
"11acaadff18e746bcfe630f35a4b03f8_5",17.1082064635103
"11c15c61d2f560d683f17c957a401204_4",12.472400315499
"11c15c61d2f560d683f17c957a401204_5",35.6514310555554
"11c15c61d2f560d683f17c957a401204_7",17.1082064635103
"11c15c61d2f560d683f17c957a401204_8",17.1082064635103
"11c15c61d2f560d683f17c957a401204_9",35.6514310555554
"12c287ec65a60a0e06655b2e05f5df7e_11",17.1082064635103
"12c287ec65a60a0e06655b2e05f5df7e_9",12.472400315499
"14afbe755eece177169f6ed9ec7f47ac_1",17.1082064635103
"14afbe755eece177169f6ed9ec7f47ac_11",26.3798187595329
"14afbe755eece177169f6ed9ec7f47ac_14",40.2872372035667
"14afbe755eece177169f6ed9ec7f47ac_15",17.1082064635103
"14afbe755eece177169f6ed9ec7f47ac_7",26.3798187595329
"14e75a826cdc3fdd4681d931df7f2cb1_11",49.5588494995893
"14e75a826cdc3fdd4681d931df7f2cb1_14",77.373686387657
"14e75a826cdc3fdd4681d931df7f2cb1_15",26.3798187595329
"14e75a826cdc3fdd4681d931df7f2cb1_3",12.472400315499
"14e75a826cdc3fdd4681d931df7f2cb1_4",12.472400315499
"14e75a826cdc3fdd4681d931df7f2cb1_6",31.0156249075441
"14e75a826cdc3fdd4681d931df7f2cb1_7",21.7440126115216
"14ee173ca0c0006f5f6f049b633272f0_0",21.7440126115216
"14ee173ca0c0006f5f6f049b633272f0_13",12.472400315499
"14ee173ca0c0006f5f6f049b633272f0_3",21.7440126115216
"15f72774785d74f49265a80af535da10_2",12.472400315499
"164dd6dc4f4796476ecc57fce13112d8_1",21.7440126115216
"164dd6dc4f4796476ecc57fce13112d8_2",35.6514310555554
"17833693b72d8a87763212372d1b250b_0",12.472400315499
"17833693b72d8a87763212372d1b250b_1",31.0156249075441
"17833693b72d8a87763212372d1b250b_11",12.472400315499
"17833693b72d8a87763212372d1b250b_4",35.6514310555554
"17833693b72d8a87763212372d1b250b_9",54.1946556476006
"17b46a6f879253c70ea7aaba260f417c_0",17.1082064635103
"17b46a6f879253c70ea7aaba260f417c_1",17.1082064635103
"17b46a6f879253c70ea7aaba260f417c_11",26.3798187595329
"17b46a6f879253c70ea7aaba260f417c_12",12.472400315499
"17b46a6f879253c70ea7aaba260f417c_13",17.1082064635103
"17b46a6f879253c70ea7aaba260f417c_14",40.2872372035667
"17b46a6f879253c70ea7aaba260f417c_15",49.5588494995893
"17b46a6f879253c70ea7aaba260f417c_3",21.7440126115216
"17b46a6f879253c70ea7aaba260f417c_9",12.472400315499
"1847a42831305ec2192c6ee029a48f42_0",17.1082064635103
"18a522d203cc1351c8121380f60a2c84_1",17.1082064635103
"18a522d203cc1351c8121380f60a2c84_2",12.472400315499
"18a522d203cc1351c8121380f60a2c84_4",35.6514310555554
"18a522d203cc1351c8121380f60a2c84_5",49.5588494995893
"18a522d203cc1351c8121380f60a2c84_7",72.7378802396457
"18a522d203cc1351c8121380f60a2c84_8",21.7440126115216
"18f707b30e7311eaa5411c110e347a64_11",26.3798187595329
"18f707b30e7311eaa5411c110e347a64_14",17.1082064635103
"18f707b30e7311eaa5411c110e347a64_15",12.472400315499
"18f707b30e7311eaa5411c110e347a64_5",12.472400315499
"18f707b30e7311eaa5411c110e347a64_9",12.472400315499
"18ff0acc6d80886aace4d658435c778c_0",40.2872372035667
"18ff0acc6d80886aace4d658435c778c_1",21.7440126115216
"18ff0acc6d80886aace4d658435c778c_2",12.472400315499
"19281822095b7239c735e9c2e5f803ff_0",12.472400315499
"192b365afe5ccea2bd1366d38f3d1ed2_1",72.7378802396457
"192b365afe5ccea2bd1366d38f3d1ed2_10",26.3798187595329
"192b365afe5ccea2bd1366d38f3d1ed2_11",86.6452986836796
"192b365afe5ccea2bd1366d38f3d1ed2_12",12.472400315499
"192b365afe5ccea2bd1366d38f3d1ed2_13",21.7440126115216
"192b365afe5ccea2bd1366d38f3d1ed2_14",21.7440126115216
"192b365afe5ccea2bd1366d38f3d1ed2_15",26.3798187595329
"192b365afe5ccea2bd1366d38f3d1ed2_2",12.472400315499
"192b365afe5ccea2bd1366d38f3d1ed2_3",21.7440126115216
"192b365afe5ccea2bd1366d38f3d1ed2_4",21.7440126115216
"192b365afe5ccea2bd1366d38f3d1ed2_5",63.4662679436231
"192b365afe5ccea2bd1366d38f3d1ed2_9",21.7440126115216
"1aa0119621b5a3b526e35f8879ee599c_11",12.472400315499
"1aa0119621b5a3b526e35f8879ee599c_3",12.472400315499
"1aa0119621b5a3b526e35f8879ee599c_6",17.1082064635103
"1b162bec4da40c41fc9462088dfce575_1",82.0094925356683
"1b162bec4da40c41fc9462088dfce575_11",26.3798187595329
"1b162bec4da40c41fc9462088dfce575_14",12.472400315499
"1b162bec4da40c41fc9462088dfce575_2",12.472400315499
"1b162bec4da40c41fc9462088dfce575_4",21.7440126115216
"1b162bec4da40c41fc9462088dfce575_5",21.7440126115216
"1b162bec4da40c41fc9462088dfce575_7",12.472400315499
"1b162bec4da40c41fc9462088dfce575_8",12.472400315499
"1b162bec4da40c41fc9462088dfce575_9",31.0156249075441
"1b7f90ec97c287ad03f14f5df6935cd7_11",35.6514310555554
"1b7f90ec97c287ad03f14f5df6935cd7_14",35.6514310555554
"1b7f90ec97c287ad03f14f5df6935cd7_4",17.1082064635103
"1b7f90ec97c287ad03f14f5df6935cd7_5",17.1082064635103
"1b7f90ec97c287ad03f14f5df6935cd7_8",12.472400315499
"1bb965882e17b780386801ddc367c35c_0",12.472400315499
"1bb965882e17b780386801ddc367c35c_1",21.7440126115216
"1bb965882e17b780386801ddc367c35c_11",12.472400315499
"1bb965882e17b780386801ddc367c35c_2",12.472400315499
"1bb965882e17b780386801ddc367c35c_4",17.1082064635103
"1bb965882e17b780386801ddc367c35c_5",17.1082064635103
"1c087fef0b6d8bac2291dbaf76038f88_1",17.1082064635103
"1c087fef0b6d8bac2291dbaf76038f88_11",21.7440126115216
"1c087fef0b6d8bac2291dbaf76038f88_14",17.1082064635103
"1c087fef0b6d8bac2291dbaf76038f88_4",17.1082064635103
"1c087fef0b6d8bac2291dbaf76038f88_5",35.6514310555554
"1c087fef0b6d8bac2291dbaf76038f88_7",26.3798187595329
"1c087fef0b6d8bac2291dbaf76038f88_8",21.7440126115216
"1c087fef0b6d8bac2291dbaf76038f88_9",12.472400315499
"1cad1d8f3ad99c45ceb0febec7c17414_4",26.3798187595329
"1cad1d8f3ad99c45ceb0febec7c17414_5",26.3798187595329
"1d0efc5557a36552331fc35271291eec_11",26.3798187595329
"1d0efc5557a36552331fc35271291eec_14",21.7440126115216
"1d0efc5557a36552331fc35271291eec_15",44.923043351578
"1d0efc5557a36552331fc35271291eec_7",26.3798187595329
"1d0efc5557a36552331fc35271291eec_8",35.6514310555554
"1d0efc5557a36552331fc35271291eec_9",26.3798187595329
"1e32fea29d29d10a5a72a8cb2feb27ea_0",17.1082064635103
"1e32fea29d29d10a5a72a8cb2feb27ea_1",21.7440126115216
"1e32fea29d29d10a5a72a8cb2feb27ea_10",21.7440126115216
"1e32fea29d29d10a5a72a8cb2feb27ea_11",58.8304617956118
"1e32fea29d29d10a5a72a8cb2feb27ea_12",31.0156249075441
"1e32fea29d29d10a5a72a8cb2feb27ea_13",21.7440126115216
"1e32fea29d29d10a5a72a8cb2feb27ea_14",72.7378802396457
"1e32fea29d29d10a5a72a8cb2feb27ea_15",26.3798187595329
"1e32fea29d29d10a5a72a8cb2feb27ea_3",12.472400315499
"1e32fea29d29d10a5a72a8cb2feb27ea_4",35.6514310555554
"1e32fea29d29d10a5a72a8cb2feb27ea_5",77.373686387657
"1e32fea29d29d10a5a72a8cb2feb27ea_6",31.0156249075441
"1e32fea29d29d10a5a72a8cb2feb27ea_7",31.0156249075441
"1e32fea29d29d10a5a72a8cb2feb27ea_8",26.3798187595329
"1e32fea29d29d10a5a72a8cb2feb27ea_9",35.6514310555554
"1e56e42003b6fe88e3e9dbd2db967bf6_2",137.639166311804
"1e6227bab9c93db9ac615d6ac5a94b9e_0",17.1082064635103
"1e74ab8ace869225b82a2398ab4149f1_1",26.3798187595329
"1e74ab8ace869225b82a2398ab4149f1_14",35.6514310555554
"1e74ab8ace869225b82a2398ab4149f1_15",12.472400315499
"1e74ab8ace869225b82a2398ab4149f1_4",21.7440126115216
"1e74ab8ace869225b82a2398ab4149f1_5",26.3798187595329
"1e74ab8ace869225b82a2398ab4149f1_7",17.1082064635103
"1e74ab8ace869225b82a2398ab4149f1_8",17.1082064635103
"1e74ab8ace869225b82a2398ab4149f1_9",17.1082064635103
"1ea9d553fd57e77e3f2bab4c4b3a7135_0",17.1082064635103
"1ea9d553fd57e77e3f2bab4c4b3a7135_4",40.2872372035667
"1f0f996e8732a4a9b5a772807fbbbf7c_1",40.2872372035667
"1f0f996e8732a4a9b5a772807fbbbf7c_11",58.8304617956118
"1f0f996e8732a4a9b5a772807fbbbf7c_14",165.454003199871
"1f0f996e8732a4a9b5a772807fbbbf7c_15",63.4662679436231
"1f0f996e8732a4a9b5a772807fbbbf7c_4",63.4662679436231
"1f0f996e8732a4a9b5a772807fbbbf7c_5",40.2872372035667
"1f0f996e8732a4a9b5a772807fbbbf7c_7",21.7440126115216
"1f0f996e8732a4a9b5a772807fbbbf7c_8",77.373686387657
"1f0f996e8732a4a9b5a772807fbbbf7c_9",58.8304617956118
"1f3cf1cc6de39a680480ad36534f5cab_0",21.7440126115216
"1f3cf1cc6de39a680480ad36534f5cab_11",12.472400315499
"1f3cf1cc6de39a680480ad36534f5cab_14",54.1946556476006
"1f3cf1cc6de39a680480ad36534f5cab_15",31.0156249075441
"1f3cf1cc6de39a680480ad36534f5cab_2",12.472400315499
"1f3cf1cc6de39a680480ad36534f5cab_3",12.472400315499
"1f3cf1cc6de39a680480ad36534f5cab_4",21.7440126115216
"1f3cf1cc6de39a680480ad36534f5cab_5",17.1082064635103
"1f3cf1cc6de39a680480ad36534f5cab_7",17.1082064635103
"1f3cf1cc6de39a680480ad36534f5cab_8",21.7440126115216
"1f3cf1cc6de39a680480ad36534f5cab_9",31.0156249075441
"1f67cc8e31abc036b81e99408d6cb1d0_11",26.3798187595329
"1f67cc8e31abc036b81e99408d6cb1d0_14",44.923043351578
"1f67cc8e31abc036b81e99408d6cb1d0_15",40.2872372035667
"1f67cc8e31abc036b81e99408d6cb1d0_4",21.7440126115216
"1f67cc8e31abc036b81e99408d6cb1d0_5",44.923043351578
"1f67cc8e31abc036b81e99408d6cb1d0_7",72.7378802396457
"1f67cc8e31abc036b81e99408d6cb1d0_8",26.3798187595329
"1f67cc8e31abc036b81e99408d6cb1d0_9",12.472400315499
"21338ccd8210bb6fa7264e418e62b3fa_1",72.7378802396457
"21338ccd8210bb6fa7264e418e62b3fa_2",21.7440126115216
"21338ccd8210bb6fa7264e418e62b3fa_4",68.1020740916344
"21452e6c5e6e489e03c0225021902376_0",12.472400315499
"21452e6c5e6e489e03c0225021902376_1",54.1946556476006
"21452e6c5e6e489e03c0225021902376_11",26.3798187595329
"21452e6c5e6e489e03c0225021902376_14",35.6514310555554
"21452e6c5e6e489e03c0225021902376_15",21.7440126115216
"21452e6c5e6e489e03c0225021902376_3",17.1082064635103
"21452e6c5e6e489e03c0225021902376_4",58.8304617956118
"21452e6c5e6e489e03c0225021902376_5",40.2872372035667
"21452e6c5e6e489e03c0225021902376_8",21.7440126115216
"21452e6c5e6e489e03c0225021902376_9",17.1082064635103
"21533ecb20a68373611ef8e02b52cbfb_1",31.0156249075441
